Date,Day_of_Week,Meal_Type,Dish_Name,Is_Weekend,Is_Holiday,Is_Exam,Menu_Popularity,Quantity_Consumed
6/22/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,321
6/22/2025,6,Lunch,Pudi White Channe,1,0,0,5,389
6/22/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,361
6/23/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,403
6/23/2025,0,Lunch,Rajma Rice,0,0,0,5,461
6/23/2025,0,Dinner,Aloo Gobhi,0,0,0,2,437
6/24/2025,1,Breakfast,Aloo Prantha,0,0,0,4,417
6/24/2025,1,Lunch,Black Channe Rice,0,0,0,3,430
6/24/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,453
6/25/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,405
6/25/2025,2,Lunch,Fried Rice,0,0,0,4,462
6/25/2025,2,Dinner,Paneer Bhurji,0,0,0,5,485
6/26/2025,3,Breakfast,Methi Prantha,0,0,0,2,385
6/26/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,460
6/26/2025,3,Dinner,Chana Masala,0,0,0,3,461
6/27/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,401
6/27/2025,4,Lunch,Channa Dal Rice,0,0,0,2,422
6/27/2025,4,Dinner,Cheese Chilli,0,0,0,5,465
6/28/2025,5,Breakfast,Aloo Prantha,1,0,0,4,297
6/28/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,379
6/28/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,349
6/29/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,306
6/29/2025,6,Lunch,Pudi White Channe,1,0,0,5,384
6/29/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,354
6/30/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,385
6/30/2025,0,Lunch,Rajma Rice,0,0,0,5,469
6/30/2025,0,Dinner,Aloo Gobhi,0,0,0,2,425
7/1/2025,1,Breakfast,Aloo Prantha,0,0,0,4,391
7/1/2025,1,Lunch,Black Channe Rice,0,0,0,3,436
7/1/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,450
7/2/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,421
7/2/2025,2,Lunch,Fried Rice,0,0,0,4,477
7/2/2025,2,Dinner,Paneer Bhurji,0,0,0,5,457
7/3/2025,3,Breakfast,Methi Prantha,0,0,0,2,389
7/3/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,425
7/3/2025,3,Dinner,Chana Masala,0,0,0,3,454
7/4/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,417
7/4/2025,4,Lunch,Channa Dal Rice,0,0,0,2,430
7/4/2025,4,Dinner,Cheese Chilli,0,0,0,5,467
7/5/2025,5,Breakfast,Aloo Prantha,1,0,0,4,296
7/5/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,361
7/5/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,319
7/6/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,319
7/6/2025,6,Lunch,Pudi White Channe,1,0,0,5,369
7/6/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,328
7/7/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,380
7/7/2025,0,Lunch,Rajma Rice,0,0,0,5,478
7/7/2025,0,Dinner,Aloo Gobhi,0,0,0,2,429
7/8/2025,1,Breakfast,Aloo Prantha,0,0,0,4,409
7/8/2025,1,Lunch,Black Channe Rice,0,0,0,3,436
7/8/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,457
7/9/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,390
7/9/2025,2,Lunch,Fried Rice,0,0,0,4,476
7/9/2025,2,Dinner,Paneer Bhurji,0,0,0,5,476
7/10/2025,3,Breakfast,Methi Prantha,0,1,0,2,130
7/10/2025,3,Lunch,Aloo Matar Rice,0,1,0,3,206
7/10/2025,3,Dinner,Chana Masala,0,1,0,3,209
7/11/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,395
7/11/2025,4,Lunch,Channa Dal Rice,0,0,0,2,434
7/11/2025,4,Dinner,Cheese Chilli,0,0,0,5,494
7/12/2025,5,Breakfast,Aloo Prantha,1,0,0,4,296
7/12/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,379
7/12/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,322
7/13/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,306
7/13/2025,6,Lunch,Pudi White Channe,1,0,0,5,362
7/13/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,335
7/14/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,412
7/14/2025,0,Lunch,Rajma Rice,0,0,0,5,481
7/14/2025,0,Dinner,Aloo Gobhi,0,0,0,2,429
7/15/2025,1,Breakfast,Aloo Prantha,0,0,0,4,420
7/15/2025,1,Lunch,Black Channe Rice,0,0,0,3,451
7/15/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,456
7/16/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,392
7/16/2025,2,Lunch,Fried Rice,0,0,0,4,466
7/16/2025,2,Dinner,Paneer Bhurji,0,0,0,5,489
7/17/2025,3,Breakfast,Methi Prantha,0,0,0,2,375
7/17/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,437
7/17/2025,3,Dinner,Chana Masala,0,0,0,3,459
7/18/2025,4,Breakfast,Bread Pakoda/Poha,0,1,0,4,160
7/18/2025,4,Lunch,Channa Dal Rice,0,1,0,2,170
7/18/2025,4,Dinner,Cheese Chilli,0,1,0,5,234
7/19/2025,5,Breakfast,Aloo Prantha,1,0,0,4,324
7/19/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,361
7/19/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,347
7/20/2025,6,Breakfast,Paneer Pyaaz Prantha,1,1,0,5,178
7/20/2025,6,Lunch,Pudi White Channe,1,1,0,5,236
7/20/2025,6,Dinner,Aloo Sabji Rice,1,1,0,3,210
7/21/2025,0,Breakfast,Gobhi Prantha,0,1,0,3,139
7/21/2025,0,Lunch,Rajma Rice,0,1,0,5,239
7/21/2025,0,Dinner,Aloo Gobhi,0,1,0,2,162
7/22/2025,1,Breakfast,Aloo Prantha,0,0,0,4,410
7/22/2025,1,Lunch,Black Channe Rice,0,0,0,3,434
7/22/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,443
7/23/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,418
7/23/2025,2,Lunch,Fried Rice,0,0,0,4,458
7/23/2025,2,Dinner,Paneer Bhurji,0,0,0,5,456
7/24/2025,3,Breakfast,Methi Prantha,0,0,0,2,384
7/24/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,444
7/24/2025,3,Dinner,Chana Masala,0,0,0,3,443
7/25/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,400
7/25/2025,4,Lunch,Channa Dal Rice,0,0,0,2,443
7/25/2025,4,Dinner,Cheese Chilli,0,0,0,5,482
7/26/2025,5,Breakfast,Aloo Prantha,1,0,0,4,294
7/26/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,360
7/26/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,321
7/27/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,324
7/27/2025,6,Lunch,Pudi White Channe,1,0,0,5,392
7/27/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,349
7/28/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,406
7/28/2025,0,Lunch,Rajma Rice,0,0,0,5,465
7/28/2025,0,Dinner,Aloo Gobhi,0,0,0,2,427
7/29/2025,1,Breakfast,Aloo Prantha,0,0,0,4,407
7/29/2025,1,Lunch,Black Channe Rice,0,0,0,3,447
7/29/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,435
7/30/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,394
7/30/2025,2,Lunch,Fried Rice,0,0,0,4,462
7/30/2025,2,Dinner,Paneer Bhurji,0,0,0,5,479
7/31/2025,3,Breakfast,Methi Prantha,0,0,0,2,369
7/31/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,446
7/31/2025,3,Dinner,Chana Masala,0,0,0,3,443
8/1/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,396
8/1/2025,4,Lunch,Channa Dal Rice,0,0,0,2,413
8/1/2025,4,Dinner,Cheese Chilli,0,0,0,5,455
8/2/2025,5,Breakfast,Aloo Prantha,1,0,0,4,301
8/2/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,361
8/2/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,331
8/3/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,321
8/3/2025,6,Lunch,Pudi White Channe,1,0,0,5,383
8/3/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,338
8/4/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,407
8/4/2025,0,Lunch,Rajma Rice,0,0,0,5,469
8/4/2025,0,Dinner,Aloo Gobhi,0,0,0,2,421
8/5/2025,1,Breakfast,Aloo Prantha,0,0,0,4,409
8/5/2025,1,Lunch,Black Channe Rice,0,0,0,3,454
8/5/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,462
8/6/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,415
8/6/2025,2,Lunch,Fried Rice,0,0,0,4,469
8/6/2025,2,Dinner,Paneer Bhurji,0,0,0,5,467
8/7/2025,3,Breakfast,Methi Prantha,0,0,0,2,396
8/7/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,462
8/7/2025,3,Dinner,Chana Masala,0,0,0,3,426
8/8/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,415
8/8/2025,4,Lunch,Channa Dal Rice,0,0,0,2,420
8/8/2025,4,Dinner,Cheese Chilli,0,0,0,5,462
8/9/2025,5,Breakfast,Aloo Prantha,1,0,0,4,311
8/9/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,359
8/9/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,317
8/10/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,330
8/10/2025,6,Lunch,Pudi White Channe,1,0,0,5,384
8/10/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,341
8/11/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,390
8/11/2025,0,Lunch,Rajma Rice,0,0,0,5,461
8/11/2025,0,Dinner,Aloo Gobhi,0,0,0,2,425
8/12/2025,1,Breakfast,Aloo Prantha,0,0,0,4,416
8/12/2025,1,Lunch,Black Channe Rice,0,0,0,3,447
8/12/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,448
8/13/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,398
8/13/2025,2,Lunch,Fried Rice,0,0,0,4,474
8/13/2025,2,Dinner,Paneer Bhurji,0,0,0,5,474
8/14/2025,3,Breakfast,Methi Prantha,0,0,0,2,376
8/14/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,455
8/14/2025,3,Dinner,Chana Masala,0,0,0,3,432
8/15/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,419
8/15/2025,4,Lunch,Channa Dal Rice,0,0,0,2,429
8/15/2025,4,Dinner,Cheese Chilli,0,0,0,5,493
8/16/2025,5,Breakfast,Aloo Prantha,1,0,0,4,301
8/16/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,356
8/16/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,339
8/17/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,315
8/17/2025,6,Lunch,Pudi White Channe,1,0,0,5,388
8/17/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,331
8/18/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,408
8/18/2025,0,Lunch,Rajma Rice,0,0,0,5,474
8/18/2025,0,Dinner,Aloo Gobhi,0,0,0,2,447
8/19/2025,1,Breakfast,Aloo Prantha,0,0,0,4,421
8/19/2025,1,Lunch,Black Channe Rice,0,0,0,3,439
8/19/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,461
8/20/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,426
8/20/2025,2,Lunch,Fried Rice,0,0,0,4,479
8/20/2025,2,Dinner,Paneer Bhurji,0,0,0,5,462
8/21/2025,3,Breakfast,Methi Prantha,0,0,0,2,382
8/21/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,464
8/21/2025,3,Dinner,Chana Masala,0,0,0,3,435
8/22/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,397
8/22/2025,4,Lunch,Channa Dal Rice,0,0,0,2,438
8/22/2025,4,Dinner,Cheese Chilli,0,0,0,5,484
8/23/2025,5,Breakfast,Aloo Prantha,1,1,0,4,149
8/23/2025,5,Lunch,Dal Makhni Rotti,1,1,0,4,228
8/23/2025,5,Dinner,Aloo Matar Gajar,1,1,0,2,187
8/24/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,317
8/24/2025,6,Lunch,Pudi White Channe,1,0,0,5,386
8/24/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,360
8/25/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,396
8/25/2025,0,Lunch,Rajma Rice,0,0,0,5,458
8/25/2025,0,Dinner,Aloo Gobhi,0,0,0,2,440
8/26/2025,1,Breakfast,Aloo Prantha,0,0,0,4,427
8/26/2025,1,Lunch,Black Channe Rice,0,0,0,3,448
8/26/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,447
8/27/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,420
8/27/2025,2,Lunch,Fried Rice,0,0,0,4,450
8/27/2025,2,Dinner,Paneer Bhurji,0,0,0,5,482
8/28/2025,3,Breakfast,Methi Prantha,0,0,0,2,364
8/28/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,462
8/28/2025,3,Dinner,Chana Masala,0,0,0,3,434
8/29/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,413
8/29/2025,4,Lunch,Channa Dal Rice,0,0,0,2,444
8/29/2025,4,Dinner,Cheese Chilli,0,0,0,5,477
8/30/2025,5,Breakfast,Aloo Prantha,1,0,0,4,320
8/30/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,370
8/30/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,343
8/31/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,317
8/31/2025,6,Lunch,Pudi White Channe,1,0,0,5,379
8/31/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,342
9/1/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,414
9/1/2025,0,Lunch,Rajma Rice,0,0,0,5,471
9/1/2025,0,Dinner,Aloo Gobhi,0,0,0,2,424
9/2/2025,1,Breakfast,Aloo Prantha,0,0,0,4,404
9/2/2025,1,Lunch,Black Channe Rice,0,0,0,3,463
9/2/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,437
9/3/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,398
9/3/2025,2,Lunch,Fried Rice,0,0,0,4,479
9/3/2025,2,Dinner,Paneer Bhurji,0,0,0,5,474
9/4/2025,3,Breakfast,Methi Prantha,0,1,0,2,130
9/4/2025,3,Lunch,Aloo Matar Rice,0,1,0,3,192
9/4/2025,3,Dinner,Chana Masala,0,1,0,3,187
9/5/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,401
9/5/2025,4,Lunch,Channa Dal Rice,0,0,0,2,447
9/5/2025,4,Dinner,Cheese Chilli,0,0,0,5,473
9/6/2025,5,Breakfast,Aloo Prantha,1,0,0,4,324
9/6/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,357
9/6/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,325
9/7/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,308
9/7/2025,6,Lunch,Pudi White Channe,1,0,0,5,379
9/7/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,356
9/8/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,387
9/8/2025,0,Lunch,Rajma Rice,0,0,0,5,471
9/8/2025,0,Dinner,Aloo Gobhi,0,0,0,2,446
9/9/2025,1,Breakfast,Aloo Prantha,0,0,0,4,402
9/9/2025,1,Lunch,Black Channe Rice,0,0,0,3,450
9/9/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,438
9/10/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,393
9/10/2025,2,Lunch,Fried Rice,0,0,0,4,478
9/10/2025,2,Dinner,Paneer Bhurji,0,0,0,5,462
9/11/2025,3,Breakfast,Methi Prantha,0,0,0,2,391
9/11/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,462
9/11/2025,3,Dinner,Chana Masala,0,0,0,3,462
9/12/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,419
9/12/2025,4,Lunch,Channa Dal Rice,0,0,0,2,412
9/12/2025,4,Dinner,Cheese Chilli,0,0,0,5,482
9/13/2025,5,Breakfast,Aloo Prantha,1,0,0,4,323
9/13/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,355
9/13/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,331
9/14/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,342
9/14/2025,6,Lunch,Pudi White Channe,1,0,0,5,362
9/14/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,332
9/15/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,380
9/15/2025,0,Lunch,Rajma Rice,0,0,0,5,468
9/15/2025,0,Dinner,Aloo Gobhi,0,0,0,2,441
9/16/2025,1,Breakfast,Aloo Prantha,0,0,0,4,392
9/16/2025,1,Lunch,Black Channe Rice,0,0,0,3,436
9/16/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,455
9/17/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,394
9/17/2025,2,Lunch,Fried Rice,0,0,0,4,464
9/17/2025,2,Dinner,Paneer Bhurji,0,0,0,5,485
9/18/2025,3,Breakfast,Methi Prantha,0,0,0,2,379
9/18/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,463
9/18/2025,3,Dinner,Chana Masala,0,0,0,3,446
9/19/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,409
9/19/2025,4,Lunch,Channa Dal Rice,0,0,0,2,422
9/19/2025,4,Dinner,Cheese Chilli,0,0,0,5,471
9/20/2025,5,Breakfast,Aloo Prantha,1,0,0,4,322
9/20/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,340
9/20/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,324
9/21/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,328
9/21/2025,6,Lunch,Pudi White Channe,1,0,0,5,362
9/21/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,351
9/22/2025,0,Breakfast,Gobhi Prantha,0,1,0,3,132
9/22/2025,0,Lunch,Rajma Rice,0,1,0,5,212
9/22/2025,0,Dinner,Aloo Gobhi,0,1,0,2,185
9/23/2025,1,Breakfast,Aloo Prantha,0,0,0,4,402
9/23/2025,1,Lunch,Black Channe Rice,0,0,0,3,463
9/23/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,461
9/24/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,414
9/24/2025,2,Lunch,Fried Rice,0,0,0,4,455
9/24/2025,2,Dinner,Paneer Bhurji,0,0,0,5,456
9/25/2025,3,Breakfast,Methi Prantha,0,0,0,2,376
9/25/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,454
9/25/2025,3,Dinner,Chana Masala,0,0,0,3,463
9/26/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,418
9/26/2025,4,Lunch,Channa Dal Rice,0,0,0,2,439
9/26/2025,4,Dinner,Cheese Chilli,0,0,0,5,472
9/27/2025,5,Breakfast,Aloo Prantha,1,0,0,4,310
9/27/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,369
9/27/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,330
9/28/2025,6,Breakfast,Paneer Pyaaz Prantha,1,1,0,5,171
9/28/2025,6,Lunch,Pudi White Channe,1,1,0,5,244
9/28/2025,6,Dinner,Aloo Sabji Rice,1,1,0,3,193
9/29/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,383
9/29/2025,0,Lunch,Rajma Rice,0,0,0,5,464
9/29/2025,0,Dinner,Aloo Gobhi,0,0,0,2,440
9/30/2025,1,Breakfast,Aloo Prantha,0,0,0,4,419
9/30/2025,1,Lunch,Black Channe Rice,0,0,0,3,457
9/30/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,433
10/1/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,390
10/1/2025,2,Lunch,Fried Rice,0,0,0,4,474
10/1/2025,2,Dinner,Paneer Bhurji,0,0,0,5,465
10/2/2025,3,Breakfast,Methi Prantha,0,0,0,2,368
10/2/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,456
10/2/2025,3,Dinner,Chana Masala,0,0,0,3,439
10/3/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,403
10/3/2025,4,Lunch,Channa Dal Rice,0,0,0,2,417
10/3/2025,4,Dinner,Cheese Chilli,0,0,0,5,462
10/4/2025,5,Breakfast,Aloo Prantha,1,0,0,4,301
10/4/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,340
10/4/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,349
10/5/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,315
10/5/2025,6,Lunch,Pudi White Channe,1,0,0,5,393
10/5/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,355
10/6/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,406
10/6/2025,0,Lunch,Rajma Rice,0,0,0,5,483
10/6/2025,0,Dinner,Aloo Gobhi,0,0,0,2,430
10/7/2025,1,Breakfast,Aloo Prantha,0,0,0,4,412
10/7/2025,1,Lunch,Black Channe Rice,0,0,0,3,430
10/7/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,446
10/8/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,426
10/8/2025,2,Lunch,Fried Rice,0,0,0,4,447
10/8/2025,2,Dinner,Paneer Bhurji,0,0,0,5,489
10/9/2025,3,Breakfast,Methi Prantha,0,0,0,2,383
10/9/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,445
10/9/2025,3,Dinner,Chana Masala,0,0,0,3,426
10/10/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,408
10/10/2025,4,Lunch,Channa Dal Rice,0,0,0,2,448
10/10/2025,4,Dinner,Cheese Chilli,0,0,0,5,482
10/11/2025,5,Breakfast,Aloo Prantha,1,0,0,4,295
10/11/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,358
10/11/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,347
10/12/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,342
10/12/2025,6,Lunch,Pudi White Channe,1,0,0,5,391
10/12/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,328
10/13/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,410
10/13/2025,0,Lunch,Rajma Rice,0,0,0,5,467
10/13/2025,0,Dinner,Aloo Gobhi,0,0,0,2,441
10/14/2025,1,Breakfast,Aloo Prantha,0,0,0,4,425
10/14/2025,1,Lunch,Black Channe Rice,0,0,0,3,443
10/14/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,459
10/15/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,417
10/15/2025,2,Lunch,Fried Rice,0,0,0,4,440
10/15/2025,2,Dinner,Paneer Bhurji,0,0,0,5,472
10/16/2025,3,Breakfast,Methi Prantha,0,0,0,2,392
10/16/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,436
10/16/2025,3,Dinner,Chana Masala,0,0,0,3,432
10/17/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,393
10/17/2025,4,Lunch,Channa Dal Rice,0,0,0,2,447
10/17/2025,4,Dinner,Cheese Chilli,0,0,0,5,481
10/18/2025,5,Breakfast,Aloo Prantha,1,0,0,4,305
10/18/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,351
10/18/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,340
10/19/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,318
10/19/2025,6,Lunch,Pudi White Channe,1,0,0,5,379
10/19/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,358
10/20/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,398
10/20/2025,0,Lunch,Rajma Rice,0,0,0,5,463
10/20/2025,0,Dinner,Aloo Gobhi,0,0,0,2,435
10/21/2025,1,Breakfast,Aloo Prantha,0,0,0,4,429
10/21/2025,1,Lunch,Black Channe Rice,0,0,0,3,434
10/21/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,443
10/22/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,394
10/22/2025,2,Lunch,Fried Rice,0,0,0,4,442
10/22/2025,2,Dinner,Paneer Bhurji,0,0,0,5,481
10/23/2025,3,Breakfast,Methi Prantha,0,0,0,2,374
10/23/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,459
10/23/2025,3,Dinner,Chana Masala,0,0,0,3,436
10/24/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,415
10/24/2025,4,Lunch,Channa Dal Rice,0,0,0,2,443
10/24/2025,4,Dinner,Cheese Chilli,0,0,0,5,477
10/25/2025,5,Breakfast,Aloo Prantha,1,0,0,4,309
10/25/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,351
10/25/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,332
10/26/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,305
10/26/2025,6,Lunch,Pudi White Channe,1,0,0,5,379
10/26/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,326
10/27/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,395
10/27/2025,0,Lunch,Rajma Rice,0,0,0,5,479
10/27/2025,0,Dinner,Aloo Gobhi,0,0,0,2,429
10/28/2025,1,Breakfast,Aloo Prantha,0,0,0,4,411
10/28/2025,1,Lunch,Black Channe Rice,0,0,0,3,445
10/28/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,457
10/29/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,404
10/29/2025,2,Lunch,Fried Rice,0,0,0,4,454
10/29/2025,2,Dinner,Paneer Bhurji,0,0,0,5,479
10/30/2025,3,Breakfast,Methi Prantha,0,0,0,2,364
10/30/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,430
10/30/2025,3,Dinner,Chana Masala,0,0,0,3,447
10/31/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,407
10/31/2025,4,Lunch,Channa Dal Rice,0,0,0,2,430
10/31/2025,4,Dinner,Cheese Chilli,0,0,0,5,482
11/1/2025,5,Breakfast,Aloo Prantha,1,0,0,4,329
11/1/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,362
11/1/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,312
11/2/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,314
11/2/2025,6,Lunch,Pudi White Channe,1,0,0,5,379
11/2/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,332
11/3/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,379
11/3/2025,0,Lunch,Rajma Rice,0,0,0,5,491
